    ITER          TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE
    1254       10123.3     0.0047   6.451E+00   0.7510   0.3000   2.576E-17   4.68394540E+01   6.17140735E+01
    1255       10129.8     0.0048   5.926E+00   0.7114   0.3000   2.780E-17   4.68426110E+01   6.17190700E+01
    1256       10135.7     0.0046   5.675E+00   0.6936   0.3000   3.205E-17   4.68455101E+01   6.17238555E+01
    1257       10141.4     0.0048   5.688E+00   0.6919   0.3000   2.980E-17   4.68482854E+01   6.17285832E+01
    1258       10147.1     0.0047   5.939E+00   0.7428   0.3000   2.491E-17   4.68510661E+01   6.17334766E+01
    1259         10153     0.0047   6.425E+00   0.8122   0.3000   1.924E-17   4.68539682E+01   6.17387428E+01
    1260       10159.4     0.0047   6.125E+00   0.7668   0.3000   1.649E-17   4.68571063E+01   6.17446745E+01
    1261       10165.6     0.0046   5.795E+00   0.7275   0.3000   2.074E-17   4.68600965E+01   6.17506759E+01
    1262       10171.4     0.0048   5.771E+00   0.7253   0.3000   1.874E-17   4.68629248E+01   6.17566450E+01
    1263       10177.1     0.0049   5.914E+00   0.7369   0.3000   2.806E-17   4.68657401E+01   6.17627504E+01
    1264         10183     0.0047   5.802E+00   0.7144   0.3000   2.070E-17   4.68686241E+01   6.17691413E+01
    1265       10188.8     0.0047   5.813E+00   0.7093   0.3000   2.218E-17   4.68714525E+01   6.17755810E+01
    1266       10194.7     0.0048   5.340E+00   0.6555   0.2703   2.532E-17   4.68742856E+01   6.17821519E+01
    1267         10200     0.0047   6.109E+00   0.7895   0.3000   2.141E-17   4.68768872E+01   6.17881972E+01
    1268       10206.1     2.5439   6.052E+00   0.7976   0.3000   2.493E-17   4.68798625E+01   6.17952016E+01
    1269       10212.2     0.0048   5.999E+00   0.8277   0.3000   2.600E-17   4.68828092E+01   6.18022484E+01
    1270       10218.2     0.0046   5.646E+00   0.8033   0.3000   2.885E-17   4.68857288E+01   6.18093378E+01
    1271       10223.8     0.0048   5.603E+00   0.8005   0.3000   2.255E-17   4.68884753E+01   6.18161377E+01
    1272       10229.4     0.0047   5.726E+00   0.8566   0.3000   1.880E-17   4.68912002E+01   6.18230072E+01
    1273       10235.1     0.0047   5.323E+00   0.7995   0.3000   2.933E-17   4.68939839E+01   6.18301119E+01
    1274       10240.5     0.0046   5.523E+00   0.8397   0.3000   2.961E-17   4.68965711E+01   6.18367953E+01
    1275         10246     0.0047   5.307E+00   0.8274   0.3000   2.420E-17   4.68992546E+01   6.18437825E+01
    1276       10251.3     0.0048   5.123E+00   0.7876   0.3000   2.428E-17   4.69018322E+01   6.18505195E+01
    1277       10256.4     0.0046   5.571E+00   0.8709   0.3000   1.774E-17   4.69043193E+01   6.18570529E+01
    1278         10262     0.0047   5.046E+00   0.7974   0.3000   2.091E-17   4.69070228E+01   6.18641497E+01
    1279         10267     0.0046   5.070E+00   0.7821   0.3000   2.433E-17   4.69094712E+01   6.18705216E+01
    1280       10272.1     0.0047   5.085E+00   0.7838   0.3000   2.571E-17   4.69119301E+01   6.18768676E+01
    1281       10277.2     0.0047   4.669E+00   0.7182   0.3000   2.481E-17   4.69143952E+01   6.18831509E+01
    1282       10281.9     0.0045   4.770E+00   0.7130   0.3000   2.724E-17   4.69166579E+01   6.18888244E+01
    1283       10286.6     0.0046   5.331E+00   0.8002   0.3000   2.697E-17   4.69189687E+01   6.18945153E+01
    1284         10292     0.0048   4.801E+00   0.7117   0.3000   2.220E-17   4.69215506E+01   6.19008127E+01
    1285       10296.8     0.0046   4.827E+00   0.6891   0.3000   2.670E-17   4.69238748E+01   6.19064225E+01
    1286       10301.6     0.0047   5.335E+00   0.7718   0.3000   2.331E-17   4.69262110E+01   6.19119851E+01
    1287       10306.9     0.0047   4.912E+00   0.6961   0.3000   2.148E-17   4.69287917E+01   6.19180004E+01
    1288       10311.8     0.0047   4.833E+00   0.6548   0.3000   2.141E-17   4.69311673E+01   6.19234620E+01
    1289       10316.7     0.0048   5.202E+00   0.7119   0.3000   3.278E-17   4.69335037E+01   6.19287877E+01
    1290       10321.9     0.0047   5.584E+00   0.7474   0.3000   2.303E-17   4.69360172E+01   6.19344675E+01
    1291       10327.4     0.0047   5.111E+00   0.6482   0.3000   2.275E-17   4.69387142E+01   6.19404425E+01
    1292       10332.6     0.0047   5.259E+00   0.6813   0.3000   2.328E-17   4.69411821E+01   6.19458904E+01
    1293       10337.8     0.0048   5.215E+00   0.6954   0.3000   2.175E-17   4.69437202E+01   6.19514362E+01
    1294         10343     0.0047   5.301E+00   0.7286   0.3000   2.308E-17   4.69462362E+01   6.19568254E+01
    1295       10348.3     0.0046   5.447E+00   0.7574   0.3000   3.022E-17   4.69487924E+01   6.19622133E+01
    1296       10353.8     0.0046   5.020E+00   0.7159   0.3000   3.061E-17   4.69514173E+01   6.19677359E+01
    1297       10358.8     0.0047   4.997E+00   0.7209   0.3000   2.320E-17   4.69538351E+01   6.19727670E+01
    1298       10363.8     0.0048   5.129E+00   0.7447   0.3000   2.468E-17   4.69562402E+01   6.19776318E+01
    1299       10368.9     0.0047   4.682E+00   0.6899   0.3000   2.035E-17   4.69587077E+01   6.19824794E+01
    1300       10373.6     0.0045   4.574E+00   0.6721   0.3000   2.738E-17   4.69609591E+01   6.19867998E+01
    1301       10378.2     0.0046   4.730E+00   0.7047   0.3000   2.832E-17   4.69631571E+01   6.19909404E+01
    1302       10382.9     0.0047   4.484E+00   0.6706   0.3000   2.889E-17   4.69654285E+01   6.19951196E+01
    1303       10387.4     0.0051   4.250E+00   0.6294   0.3000   2.469E-17   4.69675800E+01   6.19989564E+01
    1304       10391.6     0.0047   4.234E+00   0.6266   0.3000   3.378E-17   4.69696178E+01   6.20024839E+01
    1305       10395.9     0.0050   4.149E+00   0.6174   0.3000   3.240E-17   4.69716467E+01   6.20059111E+01
    1306         10400     0.0048   4.196E+00   0.6207   0.3000   2.711E-17   4.69736338E+01   6.20092003E+01
    1307       10404.2     0.0045   4.366E+00   0.6361   0.3000   1.986E-17   4.69756421E+01   6.20124726E+01
    1308       10408.6     0.0047   4.105E+00   0.5940   0.3000   1.907E-17   4.69777303E+01   6.20158814E+01
    1309       10412.7     0.0046   3.915E+00   0.5701   0.3000   3.414E-17   4.69796926E+01   6.20191342E+01
    1310       10416.6     0.0047   3.838E+00   0.5572   0.3000   2.967E-17   4.69815629E+01   6.20222889E+01
    1311       10420.5     0.0046   3.848E+00   0.5528   0.3000   2.213E-17   4.69833953E+01   6.20254633E+01
    1312       10424.3     0.0047   3.940E+00   0.5566   0.3000   4.395E-17   4.69852312E+01   6.20287133E+01
    1313       10428.2     0.0047   4.123E+00   0.5701   0.3000   2.864E-17   4.69871098E+01   6.20320442E+01
    1314       10432.4     0.0047   4.204E+00   0.5827   0.3000   2.720E-17   4.69890744E+01   6.20355367E+01
    1315       10436.6     0.0048   3.991E+00   0.5562   0.3000   1.804E-17   4.69910762E+01   6.20391293E+01
    1316       10440.6     0.0047   3.881E+00   0.5394   0.3000   2.561E-17   4.69929753E+01   6.20425737E+01
    1317       10444.4     0.0046   3.839E+00   0.5287   0.3000   3.061E-17   4.69948206E+01   6.20459552E+01
    1318       10448.3     0.0047   3.854E+00   0.5231   0.3000   2.089E-17   4.69966446E+01   6.20493656E+01
    1319       10452.1     0.0047   3.926E+00   0.5283   0.3000   4.597E-17   4.69984748E+01   6.20528692E+01
    1320       10456.1     0.0045   4.057E+00   0.5509   0.3000   2.703E-17   4.70003378E+01   6.20565539E+01
    1321       10460.1     0.0047   4.259E+00   0.5708   0.3000   2.031E-17   4.70022622E+01   6.20604933E+01
    1322       10464.4     0.0046   4.546E+00   0.5958   0.3000   2.665E-17   4.70042810E+01   6.20647057E+01
    1323       10468.9     0.0046   4.396E+00   0.5902   0.3000   1.709E-17   4.70064341E+01   6.20692887E+01
    1324       10473.3     0.0046   4.235E+00   0.5756   0.3000   2.803E-17   4.70085148E+01   6.20737821E+01
    1325       10477.5     0.0046   4.149E+00   0.5569   0.3000   2.663E-17   4.70105180E+01   6.20781611E+01
    1326       10481.7     0.0046   4.120E+00   0.5351   0.3000   2.612E-17   4.70124795E+01   6.20824469E+01
    1327       10485.8     0.0047   4.139E+00   0.5303   0.3000   2.802E-17   4.70144261E+01   6.20866943E+01
    1328         10490     0.0047   4.201E+00   0.5490   0.3000   4.142E-17   4.70163804E+01   6.20909554E+01
    1329       10494.2     0.0046   4.300E+00   0.5604   0.3000   2.684E-17   4.70183626E+01   6.20952879E+01
    1330       10498.5     0.0046   1.542E+00   0.1990   0.1042   2.490E-17   4.70203902E+01   6.20997229E+01
    1331         10500     0.0046   4.500E+00   0.5797   0.3000   2.112E-17   4.70211168E+01   6.21013138E+01
    1332       10504.5     2.4600   4.707E+00   0.5986   0.3000   2.765E-17   4.70232368E+01   6.21059397E+01
    1333       10509.2     0.0047   4.989E+00   0.6381   0.3000   3.207E-17   4.70254529E+01   6.21107461E+01
    1334       10514.2     0.0046   5.235E+00   0.6715   0.3000   2.832E-17   4.70278005E+01   6.21159166E+01
    1335       10519.4     0.0045   5.194E+00   0.6578   0.3000   2.414E-17   4.70302619E+01   6.21214783E+01
    1336       10524.6     0.0045   5.140E+00   0.6520   0.3000   2.323E-17   4.70327026E+01   6.21269637E+01
    1337       10529.8     0.0046   5.146E+00   0.6613   0.3000   2.383E-17   4.70351165E+01   6.21322774E+01
    1338       10534.9     0.0044   5.205E+00   0.6608   0.3000   2.681E-17   4.70375319E+01   6.21374615E+01
    1339       10540.1     0.0045   5.341E+00   0.6847   0.3000   2.396E-17   4.70399735E+01   6.21425801E+01
    1340       10545.5     0.0044   5.482E+00   0.7148   0.3000   2.053E-17   4.70424770E+01   6.21477515E+01
    1341       10550.9     0.0046   5.250E+00   0.6788   0.3000   2.258E-17   4.70450452E+01   6.21528313E+01
    1342       10556.2     0.0044   4.689E+00   0.6053   0.3000   2.071E-17   4.70475025E+01   6.21573891E+01
    1343       10560.9     0.0046   4.392E+00   0.5798   0.3000   2.109E-17   4.70496959E+01   6.21611877E+01
    1344       10565.3     0.0045   4.273E+00   0.5670   0.3000   3.030E-17   4.70517490E+01   6.21645463E+01
    1345       10569.5     0.0044   4.303E+00   0.5664   0.3000   2.193E-17   4.70537449E+01   6.21676753E+01
    1346       10573.8     0.0046   4.353E+00   0.5620   0.3000   2.053E-17   4.70557537E+01   6.21707391E+01
    1347       10578.2     0.0044   4.032E+00   0.5256   0.3000   3.570E-17   4.70577846E+01   6.21737753E+01
    1348       10582.2     0.0044   3.868E+00   0.5045   0.3000   2.511E-17   4.70596647E+01   6.21764917E+01
    1349       10586.1     0.0044   3.809E+00   0.4905   0.3000   3.113E-17   4.70614673E+01   6.21790472E+01
    1350       10589.9     0.0047   3.841E+00   0.4904   0.3000   2.989E-17   4.70632418E+01   6.21815546E+01
    1351       10593.7     0.0045   3.963E+00   0.5046   0.3000   1.963E-17   4.70650300E+01   6.21841029E+01
    1352       10597.7     0.0044   4.192E+00   0.5412   0.3000   2.534E-17   4.70668740E+01   6.21867430E+01
    1353       10601.9     0.0044   4.570E+00   0.5892   0.3000   3.991E-17   4.70688235E+01   6.21895129E+01
    1354       10606.5     0.0046   4.340E+00   0.5494   0.3000   1.949E-17   4.70709475E+01   6.21925344E+01
    1355       10610.8     0.0045   4.184E+00   0.5133   0.3000   2.314E-17   4.70729632E+01   6.21954059E+01
    1356         10615     0.0045   4.159E+00   0.4950   0.3000   2.924E-17   4.70749053E+01   6.21982419E+01
    1357       10619.2     0.0045   4.238E+00   0.5136   0.3000   2.880E-17   4.70768342E+01   6.22011435E+01
    1358       10623.4     0.0045   4.422E+00   0.5377   0.3000   2.580E-17   4.70787985E+01   6.22041725E+01
    1359       10627.8     0.0047   4.726E+00   0.5686   0.3000   2.291E-17   4.70808463E+01   6.22074497E+01
    1360       10632.5     0.0045   5.193E+00   0.6091   0.3000   2.149E-17   4.70830329E+01   6.22110510E+01
    1361       10637.7     0.0044   4.929E+00   0.5731   0.3000   1.901E-17   4.70854336E+01   6.22151979E+01
    1362       10642.7     0.0046   4.786E+00   0.5702   0.3000   2.320E-17   4.70877101E+01   6.22193287E+01
    1363       10647.5     0.0045   4.744E+00   0.5656   0.3000   2.029E-17   4.70899185E+01   6.22235017E+01
    1364       10652.2     0.0044   4.799E+00   0.5923   0.3000   2.501E-17   4.70921053E+01   6.22277594E+01
    1365         10657     0.0044   4.949E+00   0.6310   0.3000   2.821E-17   4.70943159E+01   6.22321498E+01
    1366       10661.9     0.0045   5.219E+00   0.6711   0.3000   2.871E-17   4.70965935E+01   6.22366830E+01
    1367       10667.2     0.0044   5.423E+00   0.6869   0.3000   2.247E-17   4.70989936E+01   6.22414729E+01
    1368       10672.6     0.0046   5.308E+00   0.7049   0.3000   2.491E-17   4.71014856E+01   6.22465025E+01
    1369       10677.9     0.0044   5.240E+00   0.7070   0.3000   2.699E-17   4.71039224E+01   6.22514778E+01
    1370       10683.1     0.0045   5.129E+00   0.6842   0.3000   2.009E-17   4.71063252E+01   6.22563851E+01
    1371       10688.3     0.0045   5.063E+00   0.6695   0.3000   2.032E-17   4.71086754E+01   6.22611720E+01
    1372       10693.3     0.0045   5.158E+00   0.6986   0.3000   2.403E-17   4.71109927E+01   6.22659702E+01
    1373       10698.5     0.0045   5.417E+00   0.7326   0.3000   2.049E-17   4.71133513E+01   6.22708927E+01
    1374       10703.9     0.0044   5.176E+00   0.6819   0.3000   3.171E-17   4.71158260E+01   6.22759849E+01
    1375       10709.1     0.0045   4.901E+00   0.6524   0.3000   3.247E-17   4.71181882E+01   6.22807098E+01
    1376         10714     0.0044   4.798E+00   0.6395   0.3000   2.444E-17   4.71204233E+01   6.22851304E+01
    1377       10718.8     0.0084   4.817E+00   0.6309   0.3000   3.164E-17   4.71226095E+01   6.22893273E+01
    1378       10723.6     0.0048   4.947E+00   0.6335   0.3000   2.964E-17   4.71248027E+01   6.22933387E+01
    1379       10728.5     0.0048   5.199E+00   0.6662   0.3000   2.792E-17   4.71270532E+01   6.22972680E+01
    1380       10733.7     0.0046   5.098E+00   0.6405   0.3000   2.075E-17   4.71294169E+01   6.23011259E+01
    1381       10738.8     0.0047   4.858E+00   0.5954   0.3000   2.180E-17   4.71317325E+01   6.23046084E+01
    1382       10743.7     0.0046   4.747E+00   0.5790   0.3000   1.955E-17   4.71339375E+01   6.23077214E+01
    1383       10748.4     0.0047   4.732E+00   0.5646   0.3000   1.945E-17   4.71360910E+01   6.23105393E+01
    1384       10753.2     0.0049   4.801E+00   0.5555   0.3000   2.876E-17   4.71382367E+01   6.23131133E+01
    1385         10758     0.0046   4.898E+00   0.5672   0.3000   2.109E-17   4.71404128E+01   6.23154023E+01
    1386       10762.9     0.0046   4.686E+00   0.5319   0.3000   2.329E-17   4.71426313E+01   6.23174390E+01
    1387       10767.6     0.0048   4.514E+00   0.4953   0.3000   1.853E-17   4.71447531E+01   6.23191567E+01
    1388       10772.1     0.0046   4.377E+00   0.4696   0.3000   2.302E-17   4.71467958E+01   6.23206156E+01
    1389       10776.4     0.0047   4.274E+00   0.4548   0.3000   1.900E-17   4.71487759E+01   6.23218358E+01
    1390       10780.7     0.0047   4.199E+00   0.4433   0.3000   2.787E-17   4.71507085E+01   6.23228187E+01
    1391       10784.9     0.0047   4.150E+00   0.4471   0.3000   4.206E-17   4.71526067E+01   6.23235614E+01
    1392       10789.1     0.0046   4.123E+00   0.4503   0.3000   2.162E-17   4.71544823E+01   6.23241394E+01
    1393       10793.2     0.0047   4.116E+00   0.4473   0.3000   2.158E-17   4.71563453E+01   6.23246182E+01
    1394       10797.3     0.0046   2.689E+00   0.2860   0.1955   2.019E-17   4.71582048E+01   6.23250207E+01
    1395         10800     1.2053   4.140E+00   0.4332   0.3000   2.394E-17   4.71594193E+01   6.23252504E+01
    1396       10804.1     1.2975   4.173E+00   0.4493   0.3000   2.068E-17   4.71612890E+01   6.23255595E+01
    1397       10808.3     0.0049   4.217E+00   0.4583   0.3000   2.159E-17   4.71631732E+01   6.23258106E+01
    1398       10812.5     0.0048   4.272E+00   0.4612   0.3000   3.357E-17   4.71650770E+01   6.23259964E+01
    1399       10816.8     0.0048   4.336E+00   0.4695   0.3000   2.509E-17   4.71670051E+01   6.23261146E+01
    1400       10821.1     0.0047   4.410E+00   0.4758   0.3000   2.198E-17   4.71689620E+01   6.23261895E+01
    1401       10825.5     0.0047   4.493E+00   0.4901   0.3000   1.837E-17   4.71709515E+01   6.23262701E+01
    1402         10830     0.0047   4.585E+00   0.5064   0.3000   2.435E-17   4.71729776E+01   6.23263395E+01
    1403       10834.6     0.0047   4.690E+00   0.5202   0.3000   2.636E-17   4.71750448E+01   6.23264149E+01
    1404       10839.3     0.0047   4.814E+00   0.5321   0.3000   3.423E-17   4.71771592E+01   6.23265553E+01
    1405       10844.1     0.0047   4.961E+00   0.5495   0.3000   2.262E-17   4.71793291E+01   6.23267737E+01
    1406       10849.1     0.0047   5.137E+00   0.5859   0.3000   2.162E-17   4.71815646E+01   6.23270995E+01
    1407       10854.2     0.0047   5.039E+00   0.5816   0.3000   2.296E-17   4.71838786E+01   6.23275671E+01
    1408       10859.3     0.0048   5.058E+00   0.5817   0.3000   1.984E-17   4.71861479E+01   6.23281377E+01
    1409       10864.3     0.0048   5.212E+00   0.5937   0.3000   1.878E-17   4.71884253E+01   6.23288832E+01
    1410       10869.5     0.0046   5.516E+00   0.6429   0.3000   1.731E-17   4.71907713E+01   6.23298667E+01
    1411       10875.1     0.0047   5.604E+00   0.6617   0.3000   2.028E-17   4.71932534E+01   6.23311701E+01
    1412       10880.7     0.0046   5.552E+00   0.6641   0.3000   2.077E-17   4.71957740E+01   6.23328002E+01
    1413       10886.2     0.0047   5.364E+00   0.6483   0.3000   2.144E-17   4.71982703E+01   6.23346527E+01
    1414       10891.6     0.0047   5.226E+00   0.6375   0.3000   2.124E-17   4.72006816E+01   6.23365270E+01
